mode,frequency_GHz,node,real,imag
9,80.65017,1,-3.668488996189189e-21,1.4111226706798546e-21
8,80.85017,1,-8.104642262237208e-21,-3.6163319388665006e-22
7,81.05017000000001,1,-6.193323426831762e-22,9.229143302542743e-22
6,81.25017,1,-3.4143145919360816e-22,-3.2080143811388802e-21
5,81.45017,1,5.0386863923245636e-21,-8.071474462601637e-22
4,81.65017,1,-7.436807155461242e-21,5.460624038927537e-22
3,81.85017,1,7.436757864783228e-22,2.4619768111419887e-21
2,82.05017000000001,1,6.337505839615997e-22,3.776370849453264e-22
1,82.25017000000001,1,4.153280412004494e-21,7.252456934441015e-21
16,84.10018,1,7.31926107079367e-21,-1.758042422522111e-21
15,84.30018,1,1.6574046370501577e-21,6.388378386892933e-22
14,84.50018,1,3.255705086393898e-21,-3.1138398872659518e-21
13,84.70018,1,-2.2442206698970285e-21,-4.1528284766586104e-21
12,84.90018,1,1.2942893353621158e-21,1.851779001550792e-21
11,85.10018000000001,1,3.1606887515050443e-21,8.890415227033246e-22
10,85.30018000000001,1,-1.7044108288246836e-21,-1.8019589805399797e-23
9,85.50018,1,6.171463509389054e-22,1.1950914570630898e-21
8,85.70018,1,-3.855994722949579e-21,1.6311866171516744e-21
7,85.90018,1,1.9184127633568795e-21,1.5891473671334083e-21
6,86.10018000000001,1,1.7781393472660837e-21,6.191569563835382e-22
5,86.30018,1,5.331666145454233e-21,1.3274847406572805e-21
4,86.50018,1,6.860194002796484e-22,-2.3228442087016364e-21
3,86.70018,1,-6.626808817423728e-23,-3.1196653766953138e-21
2,86.90018,1,1.42869879506759e-21,-1.3368363757271132e-21
16,88.95018999999999,1,-5.452345460204202e-21,3.84491578310458e-21
15,89.15019,1,-3.728271510146591e-22,4.184884424068022e-21
14,89.35018999999998,1,2.413965378612868e-22,3.7868064943097566e-22
13,89.55019000000001,1,5.517265085247878e-22,4.203056533090664e-23
12,89.75019,1,-2.2305831840505393e-21,-1.5337894365889362e-21
11,89.95019,1,3.8321680935486214e-21,-3.523684929700701e-23
10,90.15019000000001,1,-3.08949876042211e-21,3.994046747566173e-22
9,90.35019000000001,1,2.5059957668103038e-21,5.399969080859169e-21
8,90.55019,1,-3.2984745606342322e-21,-2.25502688673545e-21
7,90.75019,1,9.226104082741256e-22,-8.673817887740318e-22
6,90.95019,1,2.183802705774926e-21,1.6500677547127138e-21
5,91.15019000000001,1,-2.4204888047438994e-21,-1.5828755920687296e-21
4,91.35019,1,3.0170663172039638e-21,4.361301346322431e-22
3,91.55019,1,-1.4164420894174424e-21,-8.763610169396638e-22
16,93.80019999999999,1,-4.828263104714563e-21,-1.568917161032024e-21
15,94.00019999999999,1,9.926478177946538e-22,-2.2518058337414684e-21
14,94.2002,1,1.7083265001390844e-22,-1.2106417478263786e-21
13,94.40020000000001,1,1.9314281182670452e-21,2.8118590101305113e-21
12,94.60020000000002,1,-1.8683225961512787e-22,-4.501924033859509e-22
11,94.8002,1,-1.6984031866239842e-21,-1.4276444456308992e-21
10,95.00019999999999,1,-1.7616234344667777e-21,-6.358927180420408e-22
9,95.20020000000001,1,6.934066535650597e-22,-3.9971291546113546e-21
8,95.40020000000001,1,-1.62762951127179e-21,2.8032571699770583e-21
7,95.6002,1,-3.0930546469142506e-23,-2.283185852157198e-23
6,95.8002,1,1.4818984400460552e-22,1.1837715732092076e-22
5,96.0002,1,-9.479300352155197e-22,2.480942677012576e-21
4,96.20020000000001,1,-3.561350352822507e-21,-2.0246895565365342e-21
16,98.65020999999999,1,-1.6204870099537063e-21,-3.7279023378592137e-22
15,98.85020999999999,1,-2.018247642298154e-21,-6.070907769431448e-23
14,99.05020999999999,1,-9.906460060558875e-22,-3.6000448864029475e-24
13,99.25021000000001,1,-2.895420282645847e-21,2.7634773628387696e-22
12,99.45021000000001,1,2.7282534890101168e-21,-1.2515665388975244e-21
11,99.65021000000002,1,-5.755306245065788e-22,-1.108180636644899e-21
10,99.85020999999999,1,7.961065857230091e-22,3.0716790200967836e-21
9,100.05021,1,-4.064616629550496e-21,-2.5824873677405633e-21
8,100.25021000000001,1,3.4834331064520455e-21,-1.0290482349369707e-21
7,100.45021000000001,1,5.815373167432137e-22,-2.6198136044828936e-21
6,100.65021,1,2.8951795919896816e-22,-1.6864014912742954e-22
5,100.85021,1,6.814529952181953e-22,1.4075858620364646e-21
16,103.50022,1,-7.701763155382222e-22,3.1567740243391597e-21
15,103.70021999999999,1,2.5189478488853983e-22,4.315022479555285e-22
14,103.90021999999999,1,-8.600324091460524e-23,1.9808907800201623e-21
13,104.10022000000001,1,1.041030794109588e-21,6.054002413723131e-22
12,104.30022,1,-1.1429314050846879e-21,1.7925814717984303e-22
11,104.50022000000001,1,8.623293764800432e-22,-8.136721588046732e-22
10,104.70021999999999,1,2.8628971111728053e-21,1.5051305153553175e-21
9,104.90022,1,1.5397637028229514e-22,2.545100053969865e-22
8,105.10022000000001,1,-8.90715750925933e-22,8.997805583225323e-22
7,105.30022000000001,1,2.642340129076e-21,9.245604758223782e-22
6,105.50022000000001,1,1.477244313559967e-22,-9.263293353820446e-22
16,108.35023,1,-9.20143893603988e-22,-6.873571944095329e-23
15,108.55023,1,-1.9234234086089614e-21,2.6497618924808083e-21
14,108.75022999999999,1,-4.163489619502289e-22,-1.650793946210568e-21
13,108.95023000000002,1,-1.2189460310478459e-21,4.954599902242366e-22
12,109.15023,1,7.294228934293901e-23,-5.842867759986448e-23
11,109.35023000000001,1,-1.7841942498595646e-21,-1.5685478782504064e-22
10,109.55022999999998,1,-5.136769714161052e-22,-2.0210826870314187e-21
9,109.75023000000002,1,-1.7385120414333918e-22,5.005674058316161e-22
8,109.95023,1,-8.961896435106686e-22,7.052214895899145e-23
7,110.15023000000001,1,-3.3711176100753966e-21,2.027528510011039e-22
16,113.20024,1,-2.9988618519830195e-22,1.5861397508728867e-21
15,113.40024,1,-5.655023141670176e-22,-4.823079262330453e-22
14,113.60024,1,-7.681440636710238e-22,2.0702706332222913e-22
13,113.80024000000002,1,-5.114236392833224e-22,8.526067810631847e-22
12,114.00023999999999,1,1.1110025603492194e-21,-2.296851917970006e-21
11,114.20024000000001,1,-1.6204146995457988e-21,-4.812759473010875e-22
10,114.40024,1,-5.909874396990126e-22,-8.826533920921524e-22
9,114.60024000000001,1,1.0865211648917231e-21,-3.004309830921246e-22
8,114.80024000000002,1,-2.567764406034249e-21,-1.5093659370765502e-21
16,118.05024999999999,1,2.216396096572746e-21,5.144977258740473e-21
15,118.25025,1,1.7938045065698393e-22,-1.0571405151579676e-21
14,118.45025,1,-2.6707756523429683e-22,1.976309791982632e-21
13,118.65025000000001,1,-2.3724328743309494e-22,-7.21823132873681e-22
12,118.85024999999999,1,6.148945750721933e-22,-1.0852774084140457e-21
11,119.05025000000002,1,3.277140539604883e-22,-1.9673883895795746e-22
10,119.25025,1,8.21141182153991e-22,-1.0065388967480644e-21
9,119.45025000000001,1,1.731545026504275e-21,-3.885333782260533e-22
16,122.90026,1,-4.707349266438375e-23,-1.3452399637104834e-21
15,123.10025999999999,1,4.12571139425037e-22,2.0085934031690862e-21
14,123.30026,1,1.265518157157281e-21,-5.0211016974311996e-23
13,123.50026000000001,1,-5.078781875796211e-22,1.253609073091036e-21
12,123.70026,1,-2.013615473728376e-21,-1.0271583317666068e-21
11,123.90026000000002,1,-2.376414642951963e-22,-8.802768663707566e-22
10,124.10025999999999,1,9.705039379033413e-22,2.269751060442429e-22
16,127.75027,1,-4.65950774837844e-21,-2.6865115414876042e-21
15,127.95027,1,-1.1541441757093465e-21,1.0224881881535792e-21
14,128.15027,1,-4.949188665151269e-22,-7.821245420025151e-22
13,128.35027000000002,1,2.7318126998532746e-22,3.505612938258802e-22
12,128.55026999999998,1,-1.0079461742666348e-21,8.3892519520347245e-22
11,128.75027000000003,1,2.9528689726860525e-22,-3.7238340035450256e-22
16,132.60028,1,4.5086667112827705e-22,-2.7585386255785876e-21
15,132.80028,1,-3.291509365743867e-22,8.199251689905596e-22
14,133.00028,1,1.5660354272356933e-22,9.362525157424367e-22
13,133.20028000000002,1,-1.305799958493648e-21,7.028632262379187e-23
12,133.40028,1,1.2229595716138245e-21,-3.979633496256472e-22
16,137.45029,1,3.84659187101288e-22,-1.260307776830734e-21
15,137.65029,1,1.5856175762426796e-21,-4.8819701672808145e-22
14,137.85029,1,-3.6067765587369166e-22,3.874398286783872e-22
13,138.05029000000002,1,4.421246366544523e-22,-1.7510904183847597e-21
16,142.3003,1,-8.52142277705906e-22,8.273129583394912e-22
15,142.5003,1,-9.893506217538779e-22,6.709055957621108e-22
14,142.7003,1,-3.990136312402613e-22,6.438724539292304e-22
16,147.15031,1,2.339604009788233e-21,7.048641158322892e-22
15,147.35031,1,-1.1781988870672164e-21,2.3377172851943722e-22
16,152.00032000000002,1,-1.1170369703627967e-21,1.7786905161189346e-21
1,-72.95015000000001,2,8.649018269244193e-21,1.2453329178605946e-20
2,-68.30014,2,-6.647944433349873e-22,2.8171376272539106e-21
1,-68.10014000000001,2,-1.840496275961567e-21,-5.892402551923748e-21
3,-63.65013000000001,2,4.335411029441309e-21,4.010300886144605e-21
2,-63.45013,2,-4.973739147549832e-21,3.6313626877653264e-22
1,-63.250130000000006,2,6.956268868493415e-21,-6.091419226850908e-21
4,-59.00012000000001,2,-6.414697827106058e-21,-3.5114278183649574e-21
3,-58.80012000000001,2,7.26589076852847e-21,6.892469938257658e-21
2,-58.600120000000004,2,-5.556876228879049e-21,-2.5817581137083944e-21
1,-58.40012,2,-5.981816368896604e-21,-3.41087379103502e-21
5,-54.35011000000001,2,-2.6452429831505368e-23,-6.7313068883869004e-21
4,-54.150110000000005,2,2.4269081326469183e-21,1.1117960969518488e-21
3,-53.95011000000001,2,-4.633405163421206e-20,-6.9024019118206e-21
2,-53.75011,2,-1.0184170520211357e-19,1.0606290801015869e-19
1,-53.550110000000004,2,2.964900909613092e-19,-2.0576308553601534e-19
6,-49.700100000000006,2,4.173127164325784e-21,-1.124056735795764e-21
5,-49.5001,2,-1.946495179613672e-21,-6.870460132202716e-21
4,-49.30010000000001,2,9.880009294600126e-21,-4.405886069269374e-21
3,-49.100100000000005,2,-5.906859026170801e-21,1.483227453199316e-21
2,-48.9001,2,-1.9402410967457798e-22,2.2876195867862917e-21
1,-48.7001,2,3.448947996913646e-20,1.6812877457887244e-20
7,-45.050090000000004,2,4.916552411109299e-21,-1.3667040396478595e-21
6,-44.85009000000001,2,2.262243843882133e-20,-4.026891176357926e-20
5,-44.650090000000006,2,-1.9446180676622042e-19,-6.313112332218953e-19
4,-44.45009,2,-5.904738986855258e-18,-3.3724188649552994e-18
3,-44.25009000000001,2,-5.150351580718969e-17,1.4193416935265692e-17
2,-44.05009,2,-1.275186571972469e-16,2.474849363001123e-16
1,-43.85009,2,3.0874700325981947e-16,3.941000734515764e-16
8,-40.40008000000001,2,-8.639486700711304e-21,2.8866995374266826e-21
7,-40.20008000000001,2,-2.3148761989461037e-20,1.573433007286864e-20
6,-40.000080000000004,2,-1.5057350501099654e-20,6.435490811890152e-21
5,-39.80008,2,-5.544285908280106e-21,-2.531018113192518e-21
4,-39.600080000000005,2,1.421289940436395e-20,2.856715099867814e-21
3,-39.40008,2,-5.9306701558370495e-21,-8.945635376966543e-21
2,-39.20008,2,2.1988805880941908e-20,2.2165992171289276e-21
1,-39.000080000000004,2,2.06355134943247e-20,-1.677314344079915e-20
9,-35.75007000000001,2,-6.477733914364393e-21,5.080515816846553e-21
8,-35.550070000000005,2,6.368555038651234e-20,-2.5480417930766006e-20
7,-35.35007000000001,2,8.744927134475981e-19,-9.571872705759607e-19
6,-35.15007000000001,2,-1.1873058570654007e-19,-2.258576620877377e-17
5,-34.950070000000004,2,-2.389868496204829e-16,-2.519941960007987e-16
4,-34.75007,2,-4.559300815779136e-15,-2.317860267023086e-16
3,-34.55007,2,-3.6438639666732255e-14,3.2006648509123455e-14
2,-34.35007,2,-2.2885343900090488e-14,3.739284903600184e-13
1,-34.15007,2,1.1201816724860226e-12,1.1238655684864034e-12
10,-31.10006000000001,2,-1.1246742712574468e-20,1.0600929301843433e-20
9,-30.900060000000003,2,2.8977926649119024e-20,1.3801407999236998e-20
8,-30.700060000000004,2,2.5127535333165304e-20,4.304423387778096e-20
7,-30.500060000000005,2,7.730761017542324e-21,3.717378228290815e-20
6,-30.300060000000002,2,-1.91447198964405e-20,-1.0895481054627711e-20
5,-30.100060000000003,2,-2.4291018918002718e-20,1.6707162533122384e-20
4,-29.900060000000003,2,-2.88945039823765e-20,2.832249997143274e-21
3,-29.700060000000004,2,1.5814743006983356e-22,-2.9658652989856005e-21
2,-29.500060000000005,2,-3.1983304636103956e-21,1.9359898163910925e-20
1,-29.300060000000002,2,2.482224078326896e-22,-6.304136860853441e-20
11,-26.450050000000008,2,-1.6993388692986238e-20,6.156066094320687e-21
10,-26.25005000000001,2,1.0642231672032086e-20,2.3963038254788255e-20
9,-26.050050000000002,2,4.61344691926069e-19,2.2284536057014768e-20
8,-25.850050000000003,2,9.647748166568992e-18,-6.933963250574874e-18
7,-25.650050000000004,2,6.219696786678637e-17,-2.808265035124306e-16
6,-25.45005,2,-3.183315584724846e-15,-5.604846144332353e-15
5,-25.25005,2,-1.2409978685523775e-13,-4.020863254010896e-14
4,-25.050050000000002,2,-2.098738395293149e-12,9.764879035702089e-13
3,-24.850050000000003,2,-1.265485442822757e-11,3.1973220555503213e-11
2,-24.650050000000004,2,1.5128949073438308e-10,3.6408992287313393e-10
1,-24.45005,2,2.708902517010337e-9,1.1014248264125447e-9
12,-21.800040000000006,2,7.080318529691004e-21,1.684945975668258e-20
11,-21.600040000000007,2,1.5884715637404067e-20,-7.579283768630324e-21
10,-21.400040000000008,2,8.183819715094485e-21,-7.882929688336379e-21
9,-21.20004,2,-6.34135715137213e-21,4.82734051828547e-20
8,-21.000040000000002,2,1.7682304492789024e-20,-3.0678454901636015e-20
7,-20.800040000000003,2,-7.797933274954813e-20,4.257560399195187e-20
6,-20.60004,2,1.6800753252852558e-20,-2.08217610858871e-20
5,-20.400040000000004,2,-4.9583967611870616e-20,-4.8098395760581824e-20
4,-20.200040000000005,2,-8.827898069508711e-21,1.8981742419655867e-20
3,-20.000040000000002,2,2.0033604382637152e-20,-1.9272597815167533e-20
2,-19.800040000000003,2,1.750067359823848e-20,4.306742407407775e-20
1,-19.60004,2,6.307972498291224e-20,5.946524804674936e-20
13,-17.150030000000005,2,1.3486808785127248e-20,1.712546326928293e-20
12,-16.950030000000005,2,1.8250778751425585e-20,3.6159298055045975e-20
11,-16.750030000000006,2,-1.7262399816168236e-20,-4.731527260573944e-20
10,-16.550030000000007,2,8.197087717529648e-19,2.178199370997678e-19
9,-16.35003,2,2.583311353679597e-17,-1.4052693799155837e-17
8,-16.15003,2,3.5379230446755454e-16,-9.3809215249165e-16
7,-15.950030000000003,2,-1.1258281068706918e-14,-3.06996599149152e-14
6,-15.750030000000004,2,-8.809271351028111e-13,-4.845686728233576e-13
5,-15.550030000000005,2,-2.802153815910897e-11,6.244064096897864e-12
4,-15.350030000000002,2,-4.3349489029401653e-10,6.049603958210649e-10
3,-15.150030000000001,2,1.997985398821353e-9,1.6776285615240514e-8
2,-14.950030000000002,2,2.4139586035131353e-7,2.022471743973458e-7
1,-14.750030000000002,2,4.199076948093565e-6,-3.132648085313665e-7
14,-12.500020000000012,2,1.3037061739760488e-19,6.301206110424469e-20
13,-12.300020000000004,2,-9.34669385754171e-20,5.345667816484666e-20
12,-12.100020000000004,2,9.285684571400547e-20,1.570161280111798e-20
11,-11.900020000000005,2,-3.0792784262712396e-20,1.7771736487460892e-19
10,-11.700020000000006,2,3.8284262255597163e-20,4.870652368972456e-20
9,-11.500020000000001,2,1.3789128135065196e-19,-3.1185770233645853e-19
8,-11.300020000000002,2,-2.748775956962399e-19,2.3399907252403544e-19
7,-11.100020000000008,2,1.3590171096018505e-19,1.2137102233658756e-19
6,-10.900020000000003,2,4.9427050548220754e-20,1.288535799425193e-19
5,-10.700020000000004,2,1.9721469330544296e-19,2.3289050599866313e-20
4,-10.500020000000001,2,8.369625848935657e-21,-6.151849613444126e-20
3,-10.30002,2,9.275984017088697e-20,-2.048968016387131e-20
2,-10.100020000000002,2,1.526999343956518e-20,-2.207013713947164e-19
1,-9.900020000000001,2,-1.8120462142347327e-19,-4.832501841086034e-19
15,-7.850010000000011,2,2.340101703076213e-19,3.8749033959607755e-19
14,-7.6500100000000115,2,3.6678471701992364e-19,-3.174394545096313e-19
13,-7.4500100000000025,2,6.452045880539197e-21,2.317194625082224e-19
12,-7.250010000000002,2,1.8213087531592317e-19,1.2377803392446309e-19
11,-7.050010000000003,2,2.0005092684643624e-19,-2.314399847118198e-19
10,-6.850010000000004,2,6.969354601880917e-18,-3.868411392732368e-18
9,-6.65001,2,1.2969149109664332e-16,-3.644485765717059e-16
8,-6.450010000000005,2,-6.369448047553133e-15,-1.7788968046774995e-14
7,-6.250010000000006,2,-7.823945291066888e-13,-4.636678330379036e-13
6,-6.050010000000002,2,-4.240220380543914e-11,6.700790469438579e-12
5,-5.850010000000003,2,-1.3025118982656718e-9,1.486309203236403e-9
4,-5.650010000000001,2,-2.1964399996096356e-9,8.794290656722288e-8
3,-5.450010000000002,2,2.343919230002389e-6,2.909918875251985e-6
2,-5.2500100000000005,2,0.00014397515509368338,2.8482368190745165e-5
1,-5.050010000000001,2,0.004454684766031319,-0.002832628965009274
15,-3.0000000000000093,2,-3.3857179924840993e-18,-1.9679371480899124e-18
14,-2.80000000000001,2,2.558893970105814e-19,1.094833898355843e-18
13,-2.600000000000001,2,-2.735994076662166e-19,1.3444463942506268e-18
12,-2.4000000000000017,2,-1.8479099877263646e-19,-8.045448059058046e-19
11,-2.2000000000000024,2,1.0215210191452063e-18,-4.06512469434032e-19
10,-2.000000000000003,2,-9.331923242849028e-20,-4.658871226226793e-19
9,-1.8000000000000036,2,-7.156587331398522e-19,1.388582726294803e-19
8,-1.6000000000000043,2,6.07920162839017e-19,1.2864443059775852e-18
7,-1.400000000000005,2,-7.989422577449208e-21,-8.433222236382668e-19
6,-1.2000000000000008,2,-1.787075808613253e-19,4.121263285402841e-19
5,-1.0000000000000016,2,2.614468904669545e-19,-2.2361047327482695e-19
4,-0.8000000000000022,2,1.6912266316977887e-19,-1.819740261533933e-19
3,-0.6000000000000004,2,3.6880523619950396e-19,-5.346375378424544e-19
2,-0.4000000000000011,2,7.297322607505991e-19,-4.1507080616379863e-19
1,-0.20000000000000054,2,-9.947796278662333e-19,-1.6713540488268885e-18
15,1.8500099999999915,2,3.031032747970611e-19,-1.6080780663052558e-18
14,2.050009999999991,2,1.7600598099961968e-18,5.071726141370831e-19
13,2.25001,2,-1.360032937175877e-20,9.701544337631415e-19
12,2.4500099999999994,2,7.619112265404953e-19,1.4073249402245563e-18
11,2.6500099999999986,2,-4.811741599628686e-19,-4.0003388470284825e-18
10,2.850009999999993,2,8.511529743654452e-17,1.222703783846535e-16
9,3.0500099999999972,2,-6.748753889479081e-15,-2.9497070351284176e-15
8,3.2500099999999965,2,3.605500860570296e-13,-5.256798153655817e-14
7,3.450009999999996,2,-1.3691105221676022e-11,1.1580477537004388e-11
6,3.65001,2,2.639088207092766e-10,-8.275400842122606e-10
5,3.850009999999997,2,1.0302499641715525e-8,4.018813282671023e-8
4,4.0500099999999986,2,-1.4070918383460791e-6,-1.3066954320380818e-6
3,4.25001,2,8.14809131612612e-5,1.550719537220418e-5
2,4.450009999999999,2,-0.0032770636095171084,0.001544367832355106
1,4.65001,2,0.036490836414301085,-0.08356423547879165
0,4.85001,2,0.02741675174055675,0.11551271657037117
15,6.700019999999992,2,-5.913566798747192e-19,2.6721125498010924e-20
14,6.900019999999992,2,-2.6554355765594383e-19,-4.116248221118662e-21
13,7.100020000000001,2,-6.129054765323413e-20,1.5114537874371137e-19
12,7.30002,2,2.8783317539852473e-19,-3.592912165652849e-19
11,7.500019999999995,2,1.125769406528566e-19,2.931498964949095e-19
10,7.700019999999994,2,2.6744806949565693e-20,-4.508148602442946e-19
9,7.900019999999999,2,-2.51470362732482e-19,1.1797495497679646e-19
8,8.100019999999997,2,2.7342319340983026e-19,-3.4223155788415557e-19
7,8.300019999999996,2,-3.213366164124026e-19,4.385799712373896e-19
6,8.50002,2,-3.4413561415850566e-19,-1.2132566862428192e-19
5,8.700019999999999,2,3.201994613515798e-19,-1.0156571793150665e-19
4,8.900019999999998,2,3.805619295441163e-19,-3.148553111497107e-19
3,9.100019999999999,2,-3.075587358791668e-19,4.249507943669616e-20
2,9.30002,2,1.9823068005364535e-19,8.789567183625528e-20
1,9.500020000000001,2,1.9873088827997414e-19,7.155899951070326e-19
0,9.70002,2,2.0452703657310521e-19,1.1860045691874507e-18
15,11.550029999999994,2,-4.813785205631309e-20,3.432460970198369e-19
14,11.750029999999994,2,4.9108340364824125e-20,-1.7713475962703632e-19
13,11.950030000000002,2,2.8500119055166414e-19,2.5328992677485153e-20
12,12.150029999999996,2,-2.9099074202716865e-18,5.074944655847328e-18
11,12.350029999999995,2,-6.801462640754588e-18,-2.1422307668172074e-16
10,12.550029999999996,2,4.3536071375455996e-15,6.168341897276079e-15
9,12.750029999999999,2,-2.36665276713542e-13,-9.120891099026066e-14
8,12.950029999999998,2,7.808273545648791e-12,-1.8157895509964196e-12
7,13.150029999999996,2,-1.5672984985458688e-10,1.733852002443803e-10
6,13.35003,2,6.798731936014204e-10,-6.058271834189233e-9
5,13.550029999999996,2,6.89054017328298e-8,1.1572203307494538e-7
4,13.750029999999999,2,-2.109246057656079e-6,-7.719201292715707e-7
3,13.95003,2,2.0768346715547262e-5,-7.721654633430818e-6
2,14.15003,2,-3.5520060817138555e-5,5.720524693650496e-5
1,14.350030000000002,2,-6.913391079485613e-6,-7.785342768840645e-5
0,14.550030000000001,2,1.763596175835206e-5,2.0670808570658027e-5
15,16.400039999999994,2,1.2013373860136451e-19,-1.7283363919226054e-20
14,16.600039999999993,2,1.321776735580343e-20,-4.321452379363198e-20
13,16.80004,2,-5.757217434564323e-20,-1.654386263603999e-20
12,17.00004,2,-6.527458168579169e-20,5.711891361631074e-20
11,17.200039999999998,2,-8.855265733484881e-21,5.654511486490846e-20
10,17.400039999999997,2,-4.030693779253768e-20,7.978889084937983e-21
9,17.60004,2,1.4453195904317186e-19,1.2391661686544361e-20
8,17.800039999999996,2,-6.403598556306541e-20,3.775666654410427e-20
7,18.000039999999995,2,-5.765162245895218e-20,-8.72201308359275e-20
6,18.200039999999998,2,1.036759382599662e-20,7.894460751696282e-20
5,18.400039999999997,2,8.424281484260548e-21,-7.807069990652023e-20
4,18.60004,2,3.0040720825678386e-20,2.4043394285860943e-20
3,18.800040000000003,2,2.9119979010477006e-20,-2.5119522023234878e-20
2,19.000040000000002,2,2.6386795642076038e-20,-1.2137929765518177e-20
1,19.20004,2,1.0636815006146515e-19,1.1329639879632032e-19
0,19.40004,2,1.1343638948360097e-19,-4.3054040789274603e-19
15,21.250049999999995,2,-4.0891922872086185e-20,3.3863727798935567e-20
14,21.45004999999999,2,-3.3903668655632075e-20,-2.5841069819752352e-20
13,21.65005,2,1.2817630956025365e-18,-8.443506938560116e-19
12,21.85005,2,-1.3767669089588225e-17,3.945641549068474e-17
11,22.05005,2,-2.9283178037553156e-16,-1.0262622675138948e-15
10,22.250049999999998,2,1.9649093027485188e-14,1.547646536325943e-14
9,22.45005,2,-5.253625523583346e-13,-1.5131402257368036e-14
8,22.65005,2,7.756156822584928e-12,-5.597836156313221e-12
7,22.850049999999996,2,-3.865487487190841e-11,1.3758371947017834e-10
6,23.05005,2,-6.47754185635136e-10,-1.473416671116484e-9
5,23.250049999999998,2,1.0637790097099908e-8,5.303920989059185e-9
4,23.450049999999997,2,-4.521795991668647e-8,9.477315684354235e-9
3,23.650050000000004,2,6.280018079607833e-8,-7.303303313387609e-8
2,23.850050000000003,2,-7.231445230981576e-9,1.073685516986905e-7
1,24.050050000000002,2,-3.0207638735053774e-8,-4.842153169866006e-8
0,24.25005,2,5.860497996486606e-9,3.4482593201256426e-9
15,26.100059999999992,2,-1.684737644045947e-20,3.0069138449665036e-20
14,26.30005999999999,2,1.1308572771434735e-20,-1.2708712530593822e-20
13,26.50006,2,1.46886416699931e-20,-3.3387159504587666e-20
12,26.70006,2,-1.5527623369338845e-20,-1.1520757060143446e-20
11,26.90006,2,2.679117773372289e-20,-2.5971217721071695e-20
10,27.100059999999992,2,-1.0537422005480264e-21,-1.4504251411473776e-20
9,27.300060000000002,2,5.326497213013302e-21,1.4241989954962968e-21
8,27.500059999999998,2,4.0544730794110364e-20,2.4354262252004093e-20
7,27.700059999999997,2,3.2475639699271626e-20,3.696111320893216e-20
6,27.90006,2,-8.056292340983595e-21,-2.258033061022887e-20
5,28.10006,2,-9.332048697679256e-21,-4.793191381558788e-22
4,28.30006,2,-1.8478986909834662e-20,-1.1679920104336762e-20
3,28.500059999999998,2,-1.8522752211046923e-21,1.9370023839839678e-20
2,28.700060000000004,2,-9.744162779840243e-21,1.5600304385799152e-21
1,28.900060000000003,2,-5.2803405797634126e-20,7.13872119947322e-20
0,29.100060000000003,2,5.623005546637823e-20,4.7322472876979044e-20
15,30.950069999999993,2,3.580026323886161e-20,-7.738145214490478e-21
14,31.150069999999992,2,-1.1758667344822877e-19,2.6483562686214086e-20
13,31.350070000000002,2,1.5174122089695743e-18,-2.284423440896912e-18
12,31.55007,2,2.6194511574919242e-18,5.132884142495389e-17
11,31.750069999999994,2,-5.534752765111598e-16,-6.47310223336302e-16
10,31.950069999999993,2,1.1906324575229096e-14,2.360720351495805e-15
9,32.15007,2,-1.2621556366740986e-13,6.62241101721886e-14
8,32.350069999999995,2,5.066181029407142e-13,-1.1965783790418917e-12
7,32.55007,2,2.3990572610220965e-12,8.134857089086783e-12
6,32.75007,2,-2.960956390284814e-11,-2.0712219909297482e-11
5,32.950070000000004,2,9.83442714495185e-11,-4.969062649482089e-12
4,33.15007,2,-1.3098554718301322e-10,1.1069887107154609e-10
3,33.35007,2,4.211776049596585e-11,-1.8221004427337025e-10
2,33.55007,2,4.6176198366445856e-11,1.0901759812234267e-10
1,33.75007,2,-2.7999443042964464e-11,-1.872715273855019e-11
0,33.950070000000004,2,-1.4512134173236706e-12,1.46946686410599e-12
15,35.800079999999994,2,-8.711828803875014e-21,8.55341480481854e-21
14,36.00007999999999,2,2.080995516519158e-21,6.967200003753025e-21
13,36.20008,2,-2.233142412986419e-20,3.375497367175548e-21
12,36.400079999999996,2,1.2817144157441397e-20,-8.303894782785911e-21
11,36.60008,2,1.814547147939349e-21,-1.931272918673578e-20
10,36.800079999999994,2,-4.415366150767776e-22,8.322623354696068e-21
9,37.00008,2,-1.138689944992333e-20,-7.72515093513944e-21
8,37.20008,2,-1.1352632409602747e-20,4.7169555133032605e-21
7,37.400079999999996,2,2.953137230272249e-20,-1.0472027019395615e-20
6,37.600080000000005,2,-2.5584788453743854e-23,-9.598491387448509e-21
5,37.80008,2,1.5762909223460183e-20,-1.0328890880557372e-20
4,38.000080000000004,2,1.4314228121059427e-20,7.737531178653681e-21
3,38.20008,2,-5.324010997732236e-21,1.0570482718479511e-20
2,38.40008,2,-1.2737870514044242e-20,1.5767188339474812e-20
1,38.600080000000005,2,1.970261672541551e-20,-4.0698352374404706e-20
0,38.80008,2,-9.411009273101572e-20,-4.930244352458794e-20
15,40.65008999999999,2,1.4521879790378344e-21,6.834839436991241e-21
14,40.850089999999994,2,-3.950797357033345e-20,5.31351290256223e-20
13,41.05009,2,1.2115087020290497e-19,-1.1588305120418665e-18
12,41.25009,2,7.46966910444119e-18,1.2031561799231492e-17
11,41.450089999999996,2,-1.3366758599458493e-16,-4.648705206644575e-17
10,41.65009,2,1.0657362674039133e-15,-3.898207241626089e-16
