1.0,0.0,0.0
1.0380761523046091,0.0,0.0
1.0761523046092185,0.0,0.0
1.1142284569138277,0.0,0.0
1.1523046092184368,0.0,0.0
1.190380761523046,0.0,0.0
1.2284569138276553,0.0,0.0
1.2665330661322645,0.0,0.0
1.3046092184368736,0.0,0.0
1.342685370741483,0.0,0.0
1.3807615230460921,0.0,0.0
1.4188376753507013,0.0,0.0
1.4569138276553106,0.0,0.0
1.4949899799599198,0.0,0.0
1.5330661322645291,0.0,0.0
1.5711422845691383,0.0,0.0
1.6092184368737474,0.0,0.0
1.6472945891783568,0.0,0.0
1.685370741482966,0.0,0.0
1.723446893787575,0.0,0.0
1.7615230460921842,0.0,0.0
1.7995991983967936,0.0,0.0
1.8376753507014028,0.0,0.0
1.875751503006012,0.0,0.0
1.9138276553106213,0.0,0.0
1.9519038076152304,0.0,0.0
1.9899799599198396,0.0,0.0
2.0280561122244487,0.0,0.0
2.0661322645290583,0.0,0.0
2.1042084168336674,0.0,0.0
2.1422845691382766,0.0,0.0
2.1803607214428857,0.0,0.0
2.218436873747495,0.0,0.0
2.256513026052104,0.0,0.0
2.2945891783567136,0.0,0.0
2.3326653306613228,0.0,0.0
2.370741482965932,0.0,0.0
2.408817635270541,0.0,0.0
2.44689378757515,0.0,0.0
2.4849699398797593,0.0,0.0
2.5230460921843685,0.0,0.0
2.561122244488978,0.0,0.0
2.599198396793587,0.0,0.0
2.6372745490981964,0.0,0.0
2.6753507014028055,0.0,0.0
2.7134268537074147,0.0,0.0
2.751503006012024,0.0,0.0
2.7895791583166334,0.0,0.0
2.8276553106212425,0.0,0.0
2.8657314629258517,0.0,0.0
2.903807615230461,0.0,0.0
2.94188376753507,0.0,0.0
2.979959919839679,0.0,0.0
3.0180360721442883,0.0,0.0
3.0561122244488974,0.0,0.0
3.094188376753507,0.0,0.0
3.132264529058116,0.0,0.0
3.1703406813627253,0.0,0.0
3.2084168336673344,0.0,0.0
3.2464929859719436,0.0,0.0
3.2845691382765527,0.0,0.0
3.3226452905811623,0.0,0.0
3.3607214428857715,0.0,0.0
3.3987975951903806,0.0,0.0
3.4368737474949898,0.0,0.0
3.474949899799599,0.0,0.0
3.513026052104208,0.0,0.0
3.551102204408817,0.0,0.0
3.5891783567134268,0.0,0.0
3.627254509018036,0.0,0.0
3.665330661322645,0.0,0.0
3.703406813627254,0.0,0.0
