mode,frequency_GHz,node,real,imag
12,85.44000000000001,4,0.0,-0.0
13,92.56000000000002,4,4.4630192258731734e-9,-4.261973935353673e-10
14,99.68,4,0.0,-0.0
15,106.80000000000001,4,4.048011601766524e-10,5.353605446200946e-10
16,113.92000000000002,4,0.0,-0.0
17,121.04,4,-9.8586232235871e-11,-7.539832088960557e-11
18,128.16000000000003,4,0.0,-0.0
19,135.28,4,5.061119310985057e-12,9.480709595786665e-12
20,142.4,4,0.0,-0.0
1,7.120000000000001,5,-2.272328164839211,1.979806319934713
2,14.240000000000002,5,0.0,-0.0
3,21.360000000000003,5,0.023450807549904248,-0.010407372362709208
4,28.480000000000004,5,0.0,-0.0
5,35.6,5,-0.0008195210325321278,0.0015635127509369896
6,42.720000000000006,5,0.0,-0.0
7,49.84,5,0.00031150583793292005,3.17985993708402e-5
8,56.96000000000001,5,0.0,-0.0
9,64.08000000000001,5,-1.0958306188581245e-6,-2.2023857550582265e-5
10,71.2,5,0.0,-0.0
11,78.32000000000001,5,-7.884479186150911e-7,4.901998537735312e-7
12,85.44000000000001,5,0.0,-0.0
13,92.56000000000002,5,4.223012947741269e-8,-9.241574478357176e-9
14,99.68,5,0.0,-0.0
15,106.80000000000001,5,-3.463730683715758e-9,2.2602862058163965e-10
16,113.92000000000002,5,0.0,-0.0
17,121.04,5,3.48906043240202e-10,1.8715877886731816e-10
18,128.16000000000003,5,0.0,-0.0
19,135.28,5,-6.115005273064671e-12,-3.400215841981521e-11
20,142.4,5,0.0,-0.0
1,7.120000000000001,6,-2.8054231150950995,0.886634475724667
2,14.240000000000002,6,0.0,-0.0
3,21.360000000000003,6,0.027513385311876953,0.020179384939395008
4,28.480000000000004,6,0.0,-0.0
5,35.6,6,0.00040449568512464814,-0.003490134912339322
6,42.720000000000006,6,0.0,-0.0
7,49.84,6,-0.0004907981768760823,-0.0002253341737116159
8,56.96000000000001,6,0.0,-0.0
9,64.08000000000001,6,-3.483833246044326e-5,1.538615867624175e-5
10,71.2,6,0.0,-0.0
11,78.32000000000001,6,2.819573374641705e-7,1.7568481882514106e-6
12,85.44000000000001,6,0.0,-0.0
13,92.56000000000002,6,8.277783134514166e-8,-4.5432620847740794e-8
14,99.68,6,0.0,-0.0
15,106.80000000000001,6,-8.280268453362965e-9,-8.760792428294161e-9
16,113.92000000000002,6,0.0,-0.0
17,121.04,6,-1.1018874200737085e-9,4.68168188423506e-10
18,128.16000000000003,6,0.0,-0.0
19,135.28,6,1.8063040441157035e-11,8.597342273038391e-11
20,142.4,6,0.0,-0.0
1,7.120000000000001,7,-2.905642242971591,-0.3442025793588614
2,14.240000000000002,7,0.0,-0.0
3,21.360000000000003,7,-0.019681250786966805,0.03808738530205052
4,28.480000000000004,7,0.0,-0.0
5,35.6,7,0.0026494211442410443,0.0033707487261539133
6,42.720000000000006,7,0.0,-0.0
7,49.84,7,0.00044308439402425826,0.0003215487158731986
8,56.96000000000001,7,0.0,-0.0
9,64.08000000000001,7,3.124230931929176e-5,1.4119690332298632e-5
10,71.2,7,0.0,-0.0
11,78.32000000000001,7,1.7188714746000591e-6,-7.330686311392995e-7
12,85.44000000000001,7,0.0,-0.0
13,92.56000000000002,7,1.9300430174820677e-8,-1.8733247239785952e-7
14,99.68,7,0.0,-0.0
15,106.80000000000001,7,-8.303652447043005e-9,-1.9510047676209443e-8
16,113.92000000000002,7,0.0,-0.0
17,121.04,7,-1.3490693823236727e-9,-9.883053034834958e-10
18,128.16000000000003,7,0.0,-0.0
19,135.28,7,-1.6833172569060057e-10,1.5979264398267177e-11
20,142.4,7,0.0,-0.0
1,7.120000000000001,8,-2.5581187371141083,-1.520056191202795
2,14.240000000000002,8,0.0,-0.0
3,21.360000000000003,8,-0.05896759499986168,-0.002430177302002124
4,28.480000000000004,8,0.0,-0.0
5,35.6,8,-0.005630053166383136,0.0013233221632234246
6,42.720000000000006,8,0.0,-0.0
7,49.84,8,-0.00043583543868507435,-0.00027716594286917613
8,56.96000000000001,8,0.0,-0.0
9,64.08000000000001,8,-2.2483454791942446e-5,-2.2173737517038918e-5
10,71.2,8,0.0,-0.0
11,78.32000000000001,8,-2.0323086740192504e-6,-1.6518852773125849e-6
12,85.44000000000001,8,0.0,-0.0
13,92.56000000000002,8,-1.9265770565846112e-7,-2.192024784283174e-7
14,99.68,8,0.0,-0.0
15,106.80000000000001,8,-1.343896927570923e-8,-2.3402124692704143e-8
16,113.92000000000002,8,0.0,-0.0
17,121.04,8,-1.2418848273256172e-9,-2.429184653971136e-9
18,128.16000000000003,8,0.0,-0.0
19,135.28,8,-1.1243248637998455e-10,-2.539012903657052e-10
20,142.4,8,0.0,-0.0
1,7.120000000000001,9,-1.8189419831499456,-2.4578429078913677
2,14.240000000000002,9,0.0,-0.0
3,21.360000000000003,9,-0.019603246694901776,-0.05881995391850217
4,28.480000000000004,9,0.0,-0.0
5,35.6,9,0.003068310475260005,-0.008228269535888129
6,42.720000000000006,9,0.0,-0.0
7,49.84,9,0.0006869909740999185,0.00021394875443635545
8,56.96000000000001,9,0.0,-0.0
9,64.08000000000001,9,1.544753111278028e-5,5.235355543998892e-5
10,71.2,9,0.0,-0.0
11,78.32000000000001,9,-2.776041106900597e-6,4.326150540249102e-6
12,85.44000000000001,9,0.0,-0.0
13,92.56000000000002,9,-5.55532799693028e-7,2.1621589136691875e-8
14,99.68,9,0.0,-0.0
15,106.80000000000001,9,-3.602947348596459e-8,-4.724062554542857e-8
16,113.92000000000002,9,0.0,-0.0
17,121.04,9,1.7447465755114436e-9,-6.409306667730904e-9
18,128.16000000000003,9,0.0,-0.0
19,135.28,9,8.151806165508042e-10,-3.5528358127075333e-10
20,142.4,9,0.0,-0.0
1,7.120000000000001,10,-0.803677583636503,-3.015522961852674
2,14.240000000000002,10,0.0,-0.0
3,21.360000000000003,10,0.062237478681484354,-0.044163761803054286
4,28.480000000000004,10,0.0,-0.0
5,35.6,10,0.005212816308384397,0.009508134820149897
6,42.720000000000006,10,0.0,-0.0
7,49.84,10,-0.0010453598209062272,-0.00017240190396573227
8,56.96000000000001,10,0.0,-0.0
9,64.08000000000001,10,3.848987909959911e-5,-6.792000425651257e-5
10,71.2,10,0.0,-0.0
11,78.32000000000001,10,6.379979357841398e-6,4.033885336589035e-6
12,85.44000000000001,10,0.0,-0.0
13,92.56000000000002,10,-6.134227673395102e-7,6.577855538984747e-7
14,99.68,10,0.0,-0.0
15,106.80000000000001,10,-5.676649241650657e-8,-8.448440704044955e-8
16,113.92000000000002,10,0.0,-0.0
17,121.04,10,1.0874543113249471e-8,-4.810859046441293e-9
18,128.16000000000003,10,0.0,-0.0
19,135.28,10,1.1168002798479002e-10,1.4262040316854705e-9
20,142.4,10,0.0,-0.0
1,7.120000000000001,11,0.3316651774490072,-3.110527547094343
2,14.240000000000002,11,0.0,-0.0
3,21.360000000000003,11,0.07365720541346173,0.04118154229390545
4,28.480000000000004,11,0.0,-0.0
5,35.6,11,-0.011758441405536169,-0.0008437364204702911
6,42.720000000000006,11,0.0,-0.0
7,49.84,11,0.0012773540158021483,8.48522453157365e-5
8,56.96000000000001,11,0.0,-0.0
9,64.08000000000001,11,-8.77631515296507e-5,2.7643545263091066e-5
10,71.2,11,0.0,-0.0
11,78.32000000000001,11,5.382543765612224e-6,-8.461091282647867e-6
12,85.44000000000001,11,0.0,-0.0
13,92.56000000000002,11,-1.1415323610332587e-7,1.3233770790721141e-6
14,99.68,11,0.0,-0.0
15,106.80000000000001,11,-5.71522994148668e-8,-1.4601690949908263e-7
16,113.92000000000002,11,0.0,-0.0
17,121.04,11,1.5326151043508833e-8,1.2341820322203905e-8
18,128.16000000000003,11,0.0,-0.0
19,135.28,11,-2.1034348488699885e-9,-4.4849250263118407e-10
20,142.4,11,0.0,-0.0
1,7.120000000000001,12,1.415308757028986,-2.7286422399485684
2,14.240000000000002,12,0.0,-0.0
3,21.360000000000003,12,-0.01990649446225084,0.08771049689068885
4,28.480000000000004,12,0.0,-0.0
5,35.6,12,0.007697948222884146,-0.011879853820326098
6,42.720000000000006,12,0.0,-0.0
7,49.84,12,-0.0013224257912038012,0.00012187773193977422
8,56.96000000000001,12,0.0,-0.0
9,64.08000000000001,12,9.78402909569862e-5,2.2382223518357147e-5
10,71.2,12,0.0,-0.0
11,78.32000000000001,12,-1.1745036440973782e-5,-5.024730825595239e-6
12,85.44000000000001,12,0.0,-0.0
13,92.56000000000002,12,1.0961768205314657e-6,1.2292357921763036e-6
14,99.68,12,0.0,-0.0
15,106.80000000000001,12,-7.194458331183769e-8,-1.8797922483785387e-7
16,113.92000000000002,12,0.0,-0.0
17,121.04,12,-2.2384905004962418e-10,2.7036625597419447e-8
18,128.16000000000003,12,0.0,-0.0
19,135.28,12,1.0594149995551569e-9,-3.5927392465586788e-9
20,142.4,12,0.0,-0.0
1,7.120000000000001,13,2.2823536751126094,-1.9274532066508738
2,14.240000000000002,13,0.0,-0.0
3,21.360000000000003,13,-0.1046902582932812,0.016529208719134676
