mode,frequency_GHz,node,real,imag
6,57.000119999999995,2,-7.039952756978525e-16,-1.0202959007449058e-15
5,57.20012,2,-2.4869132160243128e-14,-5.686302170189772e-15
4,57.40012000000001,2,-3.8398959286513594e-13,2.2209243009291234e-13
8,61.45013,2,3.250207594018523e-13,4.9385996226439645e-14
7,61.65013,2,-9.469011877096624e-15,4.536426778796377e-15
6,61.85013,2,1.4432879702376846e-16,-2.468031414682101e-16
5,62.050129999999996,2,6.557876463754314e-19,6.095344240366082e-18
8,66.30014,2,1.5377398213592287e-17,-5.287121269150676e-17
7,66.50014,2,-7.369356192716686e-16,-1.6101567571175483e-15
6,66.70014,2,-4.9401738740742036e-14,-2.232606376993597e-14
8,71.15015,2,-1.186892145105711e-15,-4.05661384548997e-17
7,71.35015,2,-4.316948047556872e-18,1.6466200487994597e-17
8,76.00016000000001,2,-3.340603400231107e-17,-4.893677930911831e-17
