1.0,-6.168502882379625e-9,-7.853981585527174e-5,0.9999999938314973,-7.853981585527176e-5,0.9999999938314972,-7.853981585527174e-5,-6.168502712630422e-9,-7.853981585527176e-5
1.0954773869346732,-7.402639266279122e-9,-8.603859213728019e-5,0.9999999925973606,-8.603859213728017e-5,0.9999999925973607,-8.603859213728017e-5,-7.402639391764317e-9,-8.603859213728016e-5
1.1909547738693467,-8.749239237668394e-9,-9.353736839026002e-5,0.9999999912507607,-9.353736839026002e-5,0.9999999912507608,-9.353736839026001e-5,-8.7492393619244e-9,-9.353736839026001e-5
1.2864321608040201,-1.0208302670940043e-8,-0.00010103614461168127,0.9999999897916974,-0.0001010361446116813,0.9999999897916974,-0.00010103614461168127,-1.0208302622202014e-8,-0.00010103614461168129
1.3819095477386933,-1.1779829063664486e-8,-0.00010853492079901398,0.9999999882201709,-0.00010853492079901398,0.9999999882201709,-0.00010853492079901398,-1.1779829171612614e-8,-0.00010853492079901398
1.4773869346733668,-1.3463819043878703e-8,-0.00011603369694972812,0.9999999865361809,-0.00011603369694972815,0.9999999865361809,-0.00011603369694972812,-1.3463819009095768e-8,-0.00011603369694972813
1.5728643216080402,-1.526027210915311e-8,-0.00012353247306129362,0.999999984739728,-0.00012353247306129365,0.9999999847397278,-0.00012353247306129362,-1.5260272133515143e-8,-0.00012353247306129365
1.6683417085427135,-1.71691883850951e-8,-0.00013103124913118057,0.9999999828308115,-0.00013103124913118057,0.9999999828308116,-0.00013103124913118057,-1.7169188543658542e-8,-0.00013103124913118057
1.763819095477387,-1.919056837413426e-8,-0.00013853002515685887,0.9999999808094318,-0.00013853002515685887,0.9999999808094316,-0.00013853002515685887,-1.919056823823786e-8,-0.00013853002515685885
1.8592964824120601,-2.132441107141142e-8,-0.00014602880113579855,0.9999999786755889,-0.00014602880113579857,0.999999978675589,-0.00014602880113579855,-2.1324411215889112e-8,-0.00014602880113579857
1.9547738693467336,-2.357071748178575e-8,-0.00015352757706546964,0.9999999764292825,-0.00015352757706546964,0.9999999764292825,-0.0001535275770654696,-2.357071747517243e-8,-0.0001535275770654696
2.050251256281407,-2.592948697722027e-8,-0.00016102635294334196,0.999999974070513,-0.00016102635294334202,0.999999974070513,-0.00016102635294334196,-2.5929487014572037e-8,-0.000161026352943342
